158	https://www.linkedin.com/jobs/view/4372667999/	LinkedIn	Trading 212 - Principal Backend Engineer - Sofia BG
159	https://www.linkedin.com/jobs/view/4372876391/	LinkedIn	Satispay - Staff Software Engineer - Core Domain - Amsterdam→Milan
160	https://www.linkedin.com/jobs/view/4374088280/	LinkedIn	Andercore - Sr. Backend Engineer - Berlin DE
161	https://www.linkedin.com/jobs/view/4374138672/	LinkedIn	KAYAK - Staff Engineer (Java) - Berlin DE Hybrid
162	https://www.linkedin.com/jobs/view/4375892752/	LinkedIn	Thales - Senior JAVA Software Engineer - Bucharest RO
163	https://www.linkedin.com/jobs/view/4377304273/	LinkedIn	Profile Software - Senior Java Backend Developer - Madrid ES Remote
164	https://www.linkedin.com/jobs/view/4379195044/	LinkedIn	GetYourGuide - Staff Engineer Supply Tech (Backend) - Berlin DE
165	https://www.linkedin.com/jobs/view/4380695358/	LinkedIn	GetYourGuide - Senior Software Engineer (Backend) - Berlin DE Hybrid
166	https://www.linkedin.com/jobs/view/4380764902/	LinkedIn	ista - Chapter Lead Java - Essen DE
167	https://www.linkedin.com/jobs/view/4381475026/	LinkedIn	BforBank - Software Engineer Java Kafka - Paris FR
168	https://www.linkedin.com/jobs/view/4383791028/	LinkedIn	adesso Belgium - Freelance Senior Java Developer - Brussels BE
169	https://www.linkedin.com/jobs/view/4384481229/	LinkedIn	Enlabs - Backend Developer (PHP/Java) - Riga LV
170	https://www.linkedin.com/jobs/view/4385684959/	LinkedIn	MAM Gruppe - Director of Software - Berlin/Munich DE Hybrid
171	https://www.linkedin.com/jobs/view/4390482131/	LinkedIn	Tavant - Senior Java Consultant - North Holland NL
172	https://www.linkedin.com/jobs/view/4390925303/	LinkedIn	UST - Senior Backend Engineer (Java/SpringBoot) - Madrid ES
173	https://www.linkedin.com/jobs/view/4392386525/	LinkedIn	Impress - Senior Java Developer - Barcelona ES
174	https://www.linkedin.com/jobs/view/4394784862/	LinkedIn	Equal Experts - Senior Backend Developer (Contract) - Bavaria DE
175	https://www.linkedin.com/jobs/view/4395039958/	LinkedIn	Getinge - Backend Senior SWE (Java) - Norderstedt DE
176	https://www.linkedin.com/jobs/view/4395245893/	LinkedIn	Space Inch - Senior Java Engineer - Croatia Remote
177	https://www.linkedin.com/jobs/view/4395268417/	LinkedIn	Enzo Tech Group - Java Developer - Frankfurt DE
178	https://www.linkedin.com/jobs/view/4395280914/	LinkedIn	TradeVille - Java AI Engineer - Bucharest RO Hybrid
179	https://www.linkedin.com/jobs/view/4396680047/	LinkedIn	TMC Romania - Senior Java Backend Engineer - Bucharest RO
180	https://www.linkedin.com/jobs/view/4397216393/	LinkedIn	The Recruitment Company - Senior Java Software Engineer - Galway IE Hybrid
181	https://www.linkedin.com/jobs/view/4398367426/	LinkedIn	Bee Engineering ICT - Java Developer - Porto PT
182	https://www.linkedin.com/jobs/view/4398467898/	LinkedIn	R Systems - Java Software Engineer - Cluj-Napoca RO
183	https://www.linkedin.com/jobs/view/4398619035/	LinkedIn	SkillRecruit (Tavant) - Senior Backend Developer - Amsterdam NL Hybrid
184	https://www.linkedin.com/jobs/view/4399357962/	LinkedIn	BillPro Software - Senior Java Backend Developer (Contract) - Denmark Remote
185	https://www.linkedin.com/jobs/view/4399547226/	LinkedIn	Shakers - Senior Backend Engineer (Java/Spring Boot) - Porto PT Hybrid
186	https://www.linkedin.com/jobs/view/4399775426/	LinkedIn	Vonage - Software Engineer Java/Kotlin - Madrid ES
187	https://www.linkedin.com/jobs/view/4400499174/	LinkedIn	TriTalent/NetSurf - Senior Full-Stack Developer (Java/Python) - Sofia BG Hybrid
188	https://www.linkedin.com/jobs/view/4400815805/	LinkedIn	Swisscom DevOps Center Riga - Senior Backend Engineer (Java/Spring Boot) - Riga LV
189	https://www.linkedin.com/jobs/view/4400820928/	LinkedIn	R Systems - Senior Java Software Engineer - Bucharest RO Hybrid
190	https://www.linkedin.com/jobs/view/4401294999/	LinkedIn	Parser - Senior Java Engineer - Madrid ES
191	https://www.linkedin.com/jobs/view/4401621993/	LinkedIn	Venquis - Senior Java Engineer - Utrecht NL (B2 Dutch)
192	https://www.linkedin.com/jobs/view/4401640714/	LinkedIn	neoshare AG - (Senior) Software Engineer with Java - Munich DE (German req)
193	https://www.linkedin.com/jobs/view/4401706573/	LinkedIn	Empiric - Core Java Developer (Contract) - Bratislava SK Hybrid
194	https://www.linkedin.com/jobs/view/4401823535/	LinkedIn	Komodo Consulting - Senior Java Backend Developer - Sofia BG
195	https://www.linkedin.com/jobs/view/4401872224/	LinkedIn	SCOR - Technical Lead (Java) - Bucharest RO
196	https://www.linkedin.com/jobs/view/4401908246/	LinkedIn	getzap - Back End Developer - EU
197	https://www.linkedin.com/jobs/view/4401911360/	LinkedIn	Avalanche Laboratory - Senior Java Software Engineer - Riga LV
198	https://www.linkedin.com/jobs/view/4401923219/	LinkedIn	Gazelle Global - Java Microservices Developer - Amsterdam NL
199	https://www.linkedin.com/jobs/view/4402115762/	LinkedIn	Televic Rail - Senior Java Developer - Izegem BE
200	https://www.linkedin.com/jobs/view/4402247449/	LinkedIn	Huxley - Freelance Software Engineer (Java) - Amsterdam NL
201	https://www.linkedin.com/jobs/view/4402251868/	LinkedIn	SkillOnNet - Java Software Developer - Lisbon PT
202	https://www.linkedin.com/jobs/view/4402274127/	LinkedIn	Neev - Back End Developer - Amsterdam NL
203	https://www.linkedin.com/jobs/view/4402376192/	LinkedIn	Ampstek - Java Developer - Amsterdam NL
204	https://www.linkedin.com/jobs/view/4402943646/	LinkedIn	Mogi I/O - Senior Java API Developer - Amsterdam NL
205	https://www.linkedin.com/jobs/view/4402971598/	LinkedIn	HeyClue - Programador Java con Spring Boot - Madrid ES
206	https://www.linkedin.com/jobs/view/4403878615/	LinkedIn	Mogi I/O - Senior Java Backend Developer (1yr FTC) - Amsterdam NL Hybrid
207	https://www.linkedin.com/jobs/view/4403972562/	LinkedIn	Ampstek - Java Technology Lead (Contract) - Bucharest RO
208	https://www.linkedin.com/jobs/view/4403973334/	LinkedIn	Ampstek - Java Backend Developer (Contract) - Stockholm SE Hybrid
209	https://www.linkedin.com/jobs/view/4404088673/	LinkedIn	Mogi I/O - Lead Java Backend Engineer - Amsterdam NL Hybrid
